SMILES;CNN_VS;Vina pKi;Target protein
COC(=O)[C@]1(Cc2ccccc2)[NH2+][C@H](c2ccc(c3cc(C(C)=O)cs3)cc2)[C@@H]2C(=O)N(C)C(=O)[C@@H]21;1.4997441;5.356480663;Tyrosine-protein kinase ABL2
[NH3+][C@@H](CC(=O)N1CCN2C(=O)N(c3ccc(C(F)(F)F)cc3)CC2C1)Cc1cc(F)c(F)cc1F;1.0391556;6.59020548;Tyrosine-protein kinase ABL2
Oc1nc2cc3cc(OCCCCc4nnnn4C4CC[NH+](Cc5ccccc5)CC4)ccc3[nH]c-2n1;1.3318748;6.638144501;Tyrosine-protein kinase ABL2
CCCc1c(c2nc(c3ccc(C(O)C[NH+]4CCC(C(=O)[O-])C4)cc3)no2)noc1c1ccccc1;5.02202;6.75235217;Tyrosine-protein kinase ABL2
CC(C)C[C@H]1C(=O)N[C@H](C(=O)c2ccc(C(C)(C)C)cc2)Cc2ccc(cc2)OCCCC[C@@H]1C(=O)NO;0.513935;5.774537129;Tyrosine-protein kinase ABL2
O=S(=O)(Nc1nccnc1c1ccc(COc2cccc(Cl)c2)cc1)c1ccccc1C(F)(F)F;3.1145625;6.195413538;Tyrosine-protein kinase ABL2
CCOC(=O)[C@]1(C)CCC[C@@]2(C)[C@@H]3CC[C@@]4(C)C[C@]3(CC[C@@H]21)c1cn(C(=S)Nc2cccc(OC)c2)nc14;0.6932208;5.309246627;Tyrosine-protein kinase ABL2
C(=C/c1cc(c2ccccc2)c(/C=C/c2ccc(N3CCOCC3)cc2)nn1)\c1ccc(N2CCOCC2)cc1;1.1486748;6.353330315;Tyrosine-protein kinase ABL2
CC(=O)O[C@H]1CC[C@@H](C)[C@]23OC(C)(C)[C@H](C[C@H](OC(=O)c4ccccc4)[C@]12C)[C@H]3OC/C=C/c1ccccc1;1.7402822;5.250732821;Tyrosine-protein kinase ABL2
O=C1c2ccccc2C(=O)N1CCOC(=S)N(C(=O)c1ccc(Cl)c(Cl)c1)c1ccc(Cl)cc1;1.9138768;5.412879512;Tyrosine-protein kinase ABL2
CCCCCn1c(COc2c(OC)ccc3cc4[n+](cc23)CCc2cc3c(cc2-4)OCO3)nc2ccccc21;1.4321907;6.692428393;Tyrosine-protein kinase ABL2
COc1cc2c(cc1OC(C)C)[C@@H](c1ccc(Cl)cc1)N(C1CCC(C(=O)C3CCOCC3)CC1)C(=O)C2;1.1287152;6.039611719;Tyrosine-protein kinase ABL2
COc1cc(OCc2cccc(C3(OC)CCOCC3)n2)c2cc(c3cn4nc([C@H](C)F)sc4n3)oc2c1;2.9531466;7.176753507;Tyrosine-protein kinase ABL2
Cc1ccc(n2cc(/C=N/n3c(=O)c4ccccc4nc3c3ccccc3[N+](=O)[O-])c(c3ccncc3)n2)cc1;0.455376;6.027626963;Tyrosine-protein kinase ABL2
COc1ccc(c2nc(c3cccc(n4cc(c5cccc(F)c5)nn4)c3)oc2c2ccc(OC)cc2)cc1;1.044351;7.275451493;Tyrosine-protein kinase ABL2
COC(=O)C1=C(c2ccc(c3ccccc3)c(F)c2)C[C@@H]2CC[C@H]1N2C(=O)NCCOc1ccc(OC)cc1;0.9087309;6.168624085;Tyrosine-protein kinase ABL2
Cc1ccc(COc2ccc3nc(C4CCCC[C@H]4C(=O)[O-])n(Cc4ccc(N5CCCCC5)cc4)c3c2)nc1;0.6749938;6.518296948;Tyrosine-protein kinase ABL2
Cc1onc(NS(=O)(=O)c2ccccc2c2ccc(c3ncco3)cc2CN(C)C(=O)CC(C)(C)C)c1C;1.0301908;4.406865046;Tyrosine-protein kinase ABL2
O=C([O-])c1ccc2c(c1)nc(c1ccc(OCc3ncccc3c3ccc(Cl)cc3)cc1)n2C1CCCCC1;1.173763;7.5151466;Tyrosine-protein kinase ABL2
O=S(=O)(c1cccc(C(F)(F)F)c1)N1CCN(c2nc(c3cccs3)nc3cc(Cl)ccc23)CC1;0.9525465;5.848560618;Tyrosine-protein kinase ABL2
COc1ccc2cc3[n+](cc2c1OCCCCOc1ccc2ccccc2c1)CCc1cc2c(cc1-3)OCO2;3.0292008;7.437598183;Tyrosine-protein kinase ABL2
Cc1cc(c2ccc(N3C(=O)C(=O)C(C(=O)C(C)C)C3c3ccccc3CC(=O)N3CCCC3)cc2)cs1;1.0957344;5.414289483;Tyrosine-protein kinase ABL2
COc1cccc(c2c3cc(c4cnc(N5CCOCC5)nc4)ccc3n(C)c2c2cc(OC)cc(OC)c2)c1;0.8205442;5.893679697;Tyrosine-protein kinase ABL2
Cn1ccc2cc(/C=C/C(=O)c3ccc(OS(=O)(=O)c4cc(F)cc(F)c4)c4c3OC(C)(C)C=C4)ccc21;4.2786675;6.689608451;Tyrosine-protein kinase ABL2
COC(=O)c1ccc(c2ccc(C(=O)N3Cc4c(nc5ccccc5c4O)C3c3ccc4c(c3)OCO4)o2)cc1;2.1371525;6.767156868;Tyrosine-protein kinase ABL2
CC1(C)CC(=O)C2=C(C1)OC1=C(C(=O)CC(C)(C)C1)C2c1ccc(OCc2ccccc2S(C)(=O)=O)cc1;2.854912;6.581745653;Tyrosine-protein kinase ABL2
CCCNC(=O)C1CCN(C(=O)c2cc3sc(c4ccccc4F)cc3n2Cc2ccc(OC)cc2)CC1;0.939656;5.333921123;Tyrosine-protein kinase ABL2
O=C(/C=C1/c2ccccc2N(C(=O)c2ccc(N3CCCC3)cc2Cl)CCC1(F)F)NCc1ccccn1;1.1451;5.385385073;Tyrosine-protein kinase ABL2
O=C(c1ccoc1)N1CCN(c2cc(c3ccccc3)nc3cc(c4ccc(Br)cc4)nn23)CC1;0.7041024;5.872530129;Tyrosine-protein kinase ABL2
COC(=O)[C@@]12C[C@@H](CC(=O)NCc3ccccc3)C(=O)N(Cc3cccc4ccccc34)C1=CCC(C)(C)C2;0.4348311;5.490427929;Tyrosine-protein kinase ABL2
Cc1ccc(COc2ccc3nc([C@H]4CCCC[C@H]4C(=O)[O-])n(Cc4ccc(N5CCCCC5)cc4)c3c2)nc1;1.9849155;6.131259848;Tyrosine-protein kinase ABL2
COc1cc(OC)cc([C@@H]2[C@@H](c3ccc(O)cc3)c3c(OC)cc(OC)cc3[C@H]2[C@@H](O)c2ccc(O)cc2)c1;1.355384;4.731863413;Tyrosine-protein kinase ABL2
CNC(=O)c1c2cc(c3ccc4c(n3)-c3cc5c(F)cccc5n3CO4)c(C[NH3+])cc2oc1c1ccc(F)cc1;1.3094744;7.183803363;Tyrosine-protein kinase ABL2
COc1ccc(c2csc(N3N=C(c4ccc(Br)cc4)CC3c3ccc4c(c3)OCO4)n2)cc1;3.009163;5.459408562;Tyrosine-protein kinase ABL2
COc1ccc([C@@H]2CC(c3sc(c4ccccc4)nc3C)=NN2c2ccc(S(C)(=O)=O)cc2)cc1OC;1.6070632;6.301866365;Tyrosine-protein kinase ABL2
NC(=O)c1c(NC(=O)c2ccccc2C(F)(F)F)sc2c1CCN(C(=S)Nc1ccccc1Cl)C2;7.843524;5.979687942;Tyrosine-protein kinase ABL2
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OCC(=O)C12CC3CC(CC(C3)C1)C2;2.392842;8.396378612;Tyrosine-protein kinase ABL2
Cc1c(N(Cc2ccc(OC(F)(F)F)cc2)S(=O)(=O)c2ccccc2)nc2cccc(C(F)(F)F)n12;1.5837074;5.750567619;Tyrosine-protein kinase ABL2
CN1CCCc2ccc(Nc3nc(N4CCCCC4)nc4c3CCN(c3ncccc3C(F)(F)F)CC4)cc21;0.359744;6.449913344;Tyrosine-protein kinase ABL2
COc1ccc2c(c[n+]3c4c2ccc2c5c(cc(c24)CC3)OCO5)c1OCC(=O)c1ccc(C(F)(F)F)cc1;1.8151758;7.26135178;Tyrosine-protein kinase ABL2
CC(C)(C)c1nnc(c2nn(c3ccc(Cl)cc3Cl)c(c3ccc(Cl)cc3)c2Cn2ncnn2)o1;0.3614152;5.639884878;Tyrosine-protein kinase ABL2
COc1ccc(C(=O)C[n+]2cn(CC=C(c3cc4ccccc4o3)c3cc4ccccc4o3)c3ccccc32)cc1;3.6994008;#NUM!;Tyrosine-protein kinase ABL2
COc1cc(c2cccc(C(=O)/C=C/c3c(c4ccc(F)cc4)nc4sc(C)nn34)n2)cc(OC)c1OC;0.6532248;5.86759523;Tyrosine-protein kinase ABL2
COc1ccc(CN2C(=O)SC[C@H]2C2(OC)CC(OC(=O)c3cccc(c4cccs4)c3)CCO2)cc1;1.5466242;6.237007689;Tyrosine-protein kinase ABL2
CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1c(C)noc1C(C)Cc1cccc(Br)c1;1.0771328;4.631755456;Tyrosine-protein kinase ABL2
N#Cc1ccc(N2CCN(c3ncnc4c3nc(c3ccccc3Cl)n4c3ccc(Cl)cc3)CC2)cc1;0.6576416;5.905664453;Tyrosine-protein kinase ABL2
COc1ncc(c2ccc(N3C(c4ccsc4)=Cc4ccc(F)cc4C3CC(=O)c3ccco3)cc2)cn1;1.2616978;5.500297727;Tyrosine-protein kinase ABL2
COc1ccc(c2nc(c3cccc(n4cc(c5ccc(F)cc5)nn4)c3)oc2c2ccc(OC)cc2)cc1;0.9980409;7.127404514;Tyrosine-protein kinase ABL2
Cc1c(c2cccc(C(F)F)c2)c(=O)c(C(=O)NCc2ccc(S(C)(=O)=NC#N)c(F)c2)cn1C(C)C;0.726848;5.794276726;Tyrosine-protein kinase ABL2
CN1C=C([C@H]2SCc3c(C(=O)c4cn(C(=O)N(C)C)c5cc(c6ccc(F)cc6)ccc45)ccn32)C=CC1;1.4010192;6.664933954;Tyrosine-protein kinase ABL2
O=C(c1ccc(Cl)cc1)N1CCC(n2cc(c3nnc(c4ccccc4)c(c4ccccc4)n3)nn2)CC1;1.4411111;6.626864732;Tyrosine-protein kinase ABL2
COCc1ncc(c2c3ccc(c4ccccc4)cc3nn2C)cc1NS(=O)(=O)c1ccc(F)cc1F;3.2618577;7.240202212;Tyrosine-protein kinase ABL2
CCC(C)(C)NC(=O)CN1C(=O)[C@H](NC(=O)Nc2cccc(Cl)c2)C[C@H](c2ccccc2)c2ccccc21;1.1322528;6.662114012;Tyrosine-protein kinase ABL2
O=S(=O)(Nc1cccc(c2c(O)ccc3cc(c4cccc(O)c4)ccc32)c1)c1ccc2ncccc2c1;2.8087514;8.727721849;Tyrosine-protein kinase ABL2
Cc1cccc(c2nc(SCCCOc3ccccc3Cl)n3[nH]c(=O)cc3n2)c1;5.3818942;5.121015469;Carbonic anhydrase II
CCCS(=O)(=O)Nc1ccc(c2c(C#N)c3ccc(OC(F)F)cc3n2CC)cc1;4.261472;4.321561788;Carbonic anhydrase II
COc1cc2c(Nc3cccc(OC(F)(F)F)c3)nnnc2cc1OCCCCl;1.300725;4.776982492;Carbonic anhydrase II
CCOC(=O)c1ccc(NC(=O)CSc2nc3c(c(=O)n2CC)SC(C)C3)cc1;0.8236242;4.604261017;Carbonic anhydrase II
CCOc1ccc2nc(O)c(CN(Cc3ccco3)C(=O)c3cccc(F)c3)cc2c1;2.79258;5.308541641;Carbonic anhydrase II
CCc1ccc(N(C(=O)c2csnn2)C(C(=O)NC2CCCC2)c2cccnc2)cc1;6.7570348;5.858430417;Carbonic anhydrase II
CCOc1ccc(S(=O)(=O)Nc2ccc3oc(C)c(C(=O)OC(C)C)c3c2)cc1;1.4699689;4.732568398;Carbonic anhydrase II
COc1ccc(S(=O)(=O)N(CC(=O)Nc2cccnc2)c2ccc(Cl)cc2)cc1;6.1969964;5.504527641;Carbonic anhydrase II
CNC(=O)/C(=N/OC)c1ccccc1COc1c(C)c(c2cc(C)ccc2C)nn1C;1.6177056;5.336741066;Carbonic anhydrase II
CCS(=O)(=O)Nc1ccc(Nc2c3ccccc3nc3cc(OC)ccc23)c(OC)c1;1.1915358;5.990967712;Carbonic anhydrase II
CCOc1ccc2nc(O)c(CN(CCc3ccccc3)C(=O)N3CCOCC3)cc2c1;1.660644;5.602520641;Carbonic anhydrase II
O=C(COc1ccc(F)cc1)Nc1ccccc1OCc1cc(=O)n2ccccc2n1;2.000974;5.516512396;Carbonic anhydrase II
C=CCn1c(COc2ccc(F)cc2)nnc1SC(C)C(=O)NCC1CCCO1;2.981192;4.836201283;Carbonic anhydrase II
Cc1nc(C)c(CNc2nc(OC[C@@H]3C[C@H]3c3ccccn3)nc(Cl)c2C)s1;2.3310403;4.371615766;Carbonic anhydrase II
Cc1oc(c2ccccc2)nc1CCOc1ccc(CCCCC2OC(=O)NC2=O)cc1;1.679994;5.136525153;Carbonic anhydrase II
CC(=O)N[C@@H](C)c1ccc(O[C@@H]2CCN(c3ccnc(OC4CCOCC4)c3)C2)cc1;3.4414578;5.247912879;Carbonic anhydrase II
O=C(NC1CCCC1)C(c1cccs1)N(Cc1ccco1)C(=O)c1csnn1;3.577742;4.548567154;Carbonic anhydrase II
COc1ccc(CC(=O)Nc2cccc(c3nnc(c4ccc(C)cc4)o3)c2)cc1OC;0.8787016;5.919059179;Carbonic anhydrase II
COc1cccc(/C=C/C(=N\NC(=O)Cn2c(=O)oc3ccccc32)c2ccccc2)c1;1.2104291;6.165099157;Carbonic anhydrase II
CCC(=O)N1c2ccc(S(=O)(=O)CCC(=O)NCc3cccs3)cc2CC1C;1.909118;5.104095815;Carbonic anhydrase II
COc1cccc(NC(=O)CSc2nnc(c3ccoc3C)n2c2ccccc2)c1;3.1599464;6.014937222;Carbonic anhydrase II
CCOC(=O)c1cccc(NS(=O)(=O)c2cc(c3cnc(C4CC4)o3)ccc2C)c1;3.4366892;5.241568008;Carbonic anhydrase II
COc1ccc(S(=O)(=O)NC(CC(=O)N2CCc3ccccc32)c2ccco2)cc1;2.9878317;5.119605498;Carbonic anhydrase II
COC(=O)c1ccc(n2c(C)cc(C(=O)COc3ccc(NC(C)=O)cc3)c2C)cc1;3.3148038;5.257782677;Carbonic anhydrase II
COc1cc(c2cnc3c(NC=O)cc(c4ccccc4Cl)cn32)cc(OC)c1OC;1.7288517;5.708973468;Carbonic anhydrase II
CCOP(=O)(OCC)[C@@H]1C[C@H](C(=O)Nc2ccccc2Br)ON1C;1.2909848;4.438589399;Carbonic anhydrase II
COc1cc(OC)c2c(c1)C(C(O)c1ccc(OCc3ccc(C#N)cc3)cc1)OC2=O;1.1320936;4.699434075;Carbonic anhydrase II
c1cc(COc2ccc(OCc3ccc4ccccc4n3)cc2)cc(CC2=NN=NN2)c1;5.408754;6.013527251;Carbonic anhydrase II
CCc1nn(CC(=O)Nc2ccc(N(CC)CC)cc2C)c(=O)c2cc3sccc3n12;1.6045288;4.590161305;Carbonic anhydrase II
O=C(COc1ccc(F)cc1)Nc1cccc(OCc2cc(=O)n3ccccc3n2)c1;1.0700712;5.59617577;Carbonic anhydrase II
COc1ccc(OC)c(NC(=O)Cn2cc(C(=O)c3cccs3)c3ccccc32)c1;2.2993092;5.524267238;Carbonic anhydrase II
COc1ccccc1/C=C1\SC(=O)N(CCC(=O)N2CCCCC2CCO)C1=O;1.1439279;5.06461662;Carbonic anhydrase II
COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OCc1ccc(CO)cc1;0.546871;4.381485565;Carbonic anhydrase II
Cc1ccc(N(CC(C)C)S(=O)(=O)c2nnc(NC(=O)c3cccs3)s2)cc1;1.5002715;5.482673087;Carbonic anhydrase II
COc1ccc(n2ccnc2SCC(=O)Nc2cccc(C(F)(F)F)c2)c(OC)c1;1.2160134;5.372695332;Carbonic anhydrase II
COc1cccc(C(=O)Nc2nnc(CCS(=O)(=O)c3ccc(C)cc3)s2)c1;1.1222193;4.989888146;Carbonic anhydrase II
CCOc1ccc2c(Nc3ccc(NS(C)(=O)=O)cc3OC)c3ccccc3nc2c1;5.0217224;5.206318728;Carbonic anhydrase II
COc1ccc(c2cc(CCCC(=O)NCCc3cc(OC)ccc3OC)no2)cc1;1.5523277;4.527417586;Carbonic anhydrase II
CCOc1cc(C)ccc1Oc1ccc(S(=O)(=O)Nc2ccc(F)cn2)cc1C#N;2.6512275;5.176709332;Carbonic anhydrase II
CCOc1ccc(NS(=O)(=O)c2cccs2)cc1S(=O)(=O)N1CCCC1;2.7528;4.881320362;Carbonic anhydrase II
CCOC(=O)C1=C(c2ccccc2)N(C)C(=O)NC1c1ccc(OC(F)F)c(OC)c1;1.8701928;4.925734455;Carbonic anhydrase II
CCOP(=O)(OCC)[C@@H]1C[C@H](C(=O)Nc2ccc(Br)cc2)ON1C;1.8460488;4.229208673;Carbonic anhydrase II
CC(Oc1ccc(Cl)cc1)C(=O)N(C)CC(=O)Nc1ccc(N2CCOCC2)cc1;0.9875124;4.567601766;Carbonic anhydrase II
COc1ccc(CCNC(=O)CCn2c(=O)c3cccn3c3ccc(F)cc32)cc1OC;1.1099676;4.944064081;Carbonic anhydrase II
O=S(=O)(Nc1ncns1)c1ccc(Oc2ccc(CC3CC3)cc2)c(Cl)c1;5.8737312;4.503448075;Carbonic anhydrase II
CCCCC(=O)N(Cc1cccc(OC(F)(F)F)c1)c1cc(F)cc(C2=NN=NN2)c1;6.3025776;5.444603864;Carbonic anhydrase II
CN(CC(=O)Nc1ccc(N2CCOCC2)cc1)C(=O)CSc1ccccc1F;1.0328548;4.186909536;Carbonic anhydrase II
CCc1c(C#N)c(SCCC(=O)Nc2cccc(OC)c2)nc2c1C(=O)CC(C)(C)C2;1.0903002;4.737503297;Carbonic anhydrase II
COc1ccc(S(=O)(=O)CC(=O)Nc2nc(c3ccc(OC)cc3)c(C)s2)cc1;1.09894;5.030777311;Carbonic anhydrase II
COc1ccc(n2ccnc2SCC(=O)Nc2cc(Cl)ccc2OC)c(OC)c1;1.613262;4.540812312;Carbonic anhydrase II
COc1ccc(F)cc1S(=O)(=O)NCCc1csc2nc(c3cccc(C)c3)nn12;1.2985584;4.771342607;Carbonic anhydrase II
Cc1noc(c2cnn(c3ccc(NC(=O)c4c(F)cccc4F)cc3)c2C(F)(F)F)n1;3.167916;5.873235115;Carbonic anhydrase II
COc1ccccc1C1c2c(C(C)(C)C)n[nH]c2C(=O)N1c1ccc(c2ccon2)cc1;3.8583048;5.109030714;Carbonic anhydrase II
CCOc1ccccc1c1nc(c2ccc(NC(=O)Cc3ccc(OC)cc3)cc2)no1;1.4998834;5.250027836;Carbonic anhydrase II
Cc1nc(C(C)(CC2CC2)NC(=O)c2cc(O[C@@H](C)C(F)(F)F)c(C3CC3)cn2)no1;1.1650301;4.904584887;Carbonic anhydrase II
O=C(N1CCOCC1)N1CCC(Nc2nc3ccccc3n2Cc2ccc(F)cc2)CC1;3.0355808;6.466832998;Carbonic anhydrase II
COCC/N=c1\scc(c2cc(OC)ccc2OC)n1/N=C/c1c[nH]c2ccccc12;1.2424968;4.822101571;Carbonic anhydrase II
COc1ccc(n2nc3ccc(NC(=O)c4cccc(OCCC(C)C)c4)cc3n2)cc1;1.3843962;4.860875779;Carbonic anhydrase II
CC(C)(C)Nc1nc2cc(C#N)ncc2nc1N1CCC(Oc2ccc(F)cc2F)CC1;0.7776225;5.780177014;Carbonic anhydrase II
Cc1nocc1C(=O)Nc1nn(Cc2ccc(C(F)(F)F)cc2)c2cncc(Cl)c12;5.3704932;5.73435295;Carbonic anhydrase II
Cc1cc2nc(NC3CC3)c(N3CCC(S(=O)(=O)c4ccc(F)cc4)CC3)nc2cn1;2.5098352;5.732942978;Carbonic anhydrase II
CC(C)(C)OCC(=O)N1CC=C(c2ccc(NC(=O)N3Cc4ccncc4C3)cc2)CC1;2.1957759;4.884140304;Carbonic anhydrase II
CC1(C)[C@H](NC(=O)c2nnc3n2CCCC3)C(C)(C)[C@H]1Oc1ccc(C#N)c(Cl)c1;5.1093804;4.563371852;Carbonic anhydrase II
COc1cc(OC)c2c(c1)[nH]c(C(=O)C(=O)N1CCOCC1)c2c1ccc(Cl)cc1;1.1751338;5.13370521;Carbonic anhydrase II
Cc1ccc(C(=O)N2CCC(c3ccc(C#N)cc3)CC2)cc1c1nnc(C2CCOC2)[nH]1;1.4855283;6.505607207;Carbonic anhydrase II
CC(C)OC(=O)C(O)(c1ccc(Br)cc1)c1ccc(Br)cc1;1.9557175;4.300412219;Carbonic anhydrase II
CCOC(=O)CSC1=C(C#N)C(c2ccco2)/C(=C(\O)OCc2ccccc2)C(C)=N1;2.0069181;5.245092936;Carbonic anhydrase II
O=C(CCn1c(=O)[nH]c2ccsc2c1=O)N(CCc1ccccc1)Cc1ccccc1;1.4599917;5.699103669;Carbonic anhydrase II
COC(=O)N[C@@H](C)c1ccc(OC2CCN(c3ccnc(OCC(F)F)c3F)C2)cc1;3.7022988;4.583816435;Carbonic anhydrase II
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1ccc(I)cc1;5.964672;4.975788434;Carbonic anhydrase II
O=C(c1ccc(C(F)(F)F)cc1)N1CCN(c2ccc(Nc3cccnc3)nn2)CC1;2.1434521;5.858430417;Carbonic anhydrase II
O=c1n(Cc2nc3cc(C(F)(F)F)ccn3c2CCCCO)c2cnccc2n1C1CC1;1.5194234;5.518627353;Carbonic anhydrase II
COc1cc2c(cc1NC(=O)/C=C/c1cc(OC)c(OC)c(OC)c1)oc1ccccc12;0.8913344;4.989888146;Carbonic anhydrase II
COc1cc2c(cc1OC)C1=NN(C(=O)Nc3ccc(C)cc3C)C(c3ccncc3)C1C2;0.6852964;5.616620353;Carbonic anhydrase II
CCC(/C=C/C(=O)N[C@@H](CC1=Nc2ccccc2C1)C(=O)OC)=C\c1ccc2c(c1)OCO2;2.8098296;5.251437807;Carbonic anhydrase II
C=C(C(=O)OCC)[C@@H]1CC[C@@](C)(O)[C@@H]2CC[C@@](C)(O2)[C@@H](OC(C)=O)CC[C@]2(C)O[C@@H]2C1;3.0661488;4.810821801;Carbonic anhydrase II
Cc1ccc2oc(c3cccc(NC(=O)c4cc(n5cnnc5)ccc4Cl)c3)nc2c1;3.759463;5.733647964;Carbonic anhydrase II
CC1(C)OC(=O)N([C@H]2CC=C(c3cc(c4ncccn4)c[nH]c3=O)CC2)[C@H]1c1ccccc1;0.764775;5.500297727;Carbonic anhydrase II
Cn1cc(C(=O)N[C@H]2CC[C@H](N3C(=O)OC(C)(C)[C@@H]3c3ccccc3)CC2)c2ccccc21;1.3171332;5.357185648;Carbonic anhydrase II
Cc1ccc(NCc2nnc(SCc3ccc(C#N)cc3)n2Cc2ccco2)c(C)c1;2.0460584;4.507677989;Carbonic anhydrase II
COc1ccc(CNc2nnc(N3CC[S+]([O-])CC3)c3ccc(C#N)cc23)cc1Cl;1.6679607;5.085766189;Carbonic anhydrase II
CC(=O)N[C@@H](C)c1ccc(O[C@@H]2CCN(c3cccc(N(C)C4CCOCC4)n3)C2)cc1;2.4150624;5.270472418;Carbonic anhydrase II
CCc1cc2c(s1)N1Cc3ccccc3C(C(=O)c3cccc([N+](=O)[O-])c3)=C1NC2=O;1.8019035;5.517217382;Carbonic anhydrase II
CCCNC(=O)C1CCN(C(=O)c2cc3ncsc3n2Cc2ccc(OC)cc2)CC1;4.635434;4.635280384;Carbonic anhydrase II
O=C(NC1CC1c1ccccc1)N1CCC(c2nc(c3ccc4ccccc4n3)no2)CC1;1.1181958;5.837985834;Carbonic anhydrase II
CCOc1ccc(n2c(SCC(=O)NCc3ccco3)nc3ccccc3c2=O)cc1;1.1390904;5.164019591;Carbonic anhydrase II
O=C1NC(=O)/C(=C/c2ccc(OCCSc3nnc(Cc4ccccc4)o3)cc2)S1;3.1507915;4.819281628;Carbonic anhydrase II
CC(C)C[C@H]1C(=O)N[C@@H](c2nccs2)CN1C(=O)c1cc(c2ccc(F)cc2)on1;2.4935904;5.472803288;Carbonic anhydrase II
CC1(C)OC(=O)N(c2ccc(C(=O)Nc3cccc4cccnc34)cc2)[C@@H]1c1ccncc1;1.8317706;4.952523908;Carbonic anhydrase II
C=C1CC2OC3[C@H]4C(CC[C@@](C)(OC(=O)CCC)[C@@H]24)[C@@H](C)C(=O)O[C@@]3(C)CC[C@H]1OO;2.511439;5.125245383;Carbonic anhydrase II
C[C@@H]1CN(c2nnc(Cc3ccccc3)c3c2CCC3)CCN1c1cnc(C(C)(C)O)cn1;2.1105012;6.276486884;Carbonic anhydrase II
CC1(C)Cc2c(c(c3ccco3)nc3sc4c(NCC5CCCO5)ncnc4c23)CO1;1.4947164;5.49818277;Carbonic anhydrase II
CCOC(=O)C(O)c1cc(c2ccc(S(C)(=O)=O)cc2)n(c2ccc(OC)cc2)c1C;3.5081442;4.204534176;Carbonic anhydrase II
CS(=O)(=O)Nc1ccc([N+](=O)[O-])cc1Oc1cccc(I)c1;6.1976055;5.317706454;Carbonic anhydrase II
CC1(C)OC(=O)N(c2ccc(C(=O)Nc3ccnc4cccnc34)cc2)[C@H]1c1ccccc1;1.4055594;5.483378073;Carbonic anhydrase II
O=c1c(c2cccnc2)nc2ccccc2n1C(c1ccccn1)c1nc2ccccc2[nH]1;3.2378477;6.050891488;Carbonic anhydrase II
Cc1cc(=O)c(c2nnc(Nc3ccccc3F)s2)nn1c1ccc(Cl)cc1Cl;1.5397704;5.437554008;Carbonic anhydrase II
O=C1C(Cc2ccccc2)Nc2ncnc(N3CCOCC3)c2N1Cc1ccc(Cl)cc1;0.8010314;5.324051325;Carbonic anhydrase II
C=CCOC(=O)C1=C[C@@H](c2coc3ccccc3c2=O)C[C@@H](OCc2ccc(CO)cc2)O1;1.872786;4.576766578;Carbonic anhydrase II
Cc1ccccc1n1c(CSc2ncnc3[nH]cnc23)nc2cccc(Cl)c2c1=O;0.9931436;5.331101181;Carbonic anhydrase II
NC(=O)c1cc(Nc2ncnc(N3CC(Oc4ccc(F)cc4)C3)n2)ccc1F;1.0282998;5.2958519;Carbonic anhydrase II
CCOc1cccc(c2nc(C(N)=O)c3[nH]c(=O)n(c4ccccc4OC)c3n2)c1;1.604493;5.334626109;Carbonic anhydrase II
COc1ccc2[nH]c3c(C)c4ccnc(C(=O)NCCC[NH+](C)C)c4cc3c2c1;0.8584092;4.530942514;Carbonic anhydrase II
CCOc1ccc(Cc2ccc(O)c([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)c2)cc1;1.2836185;4.768522664;Carbonic anhydrase II
OCCN(CCO)c1cc2ncnc(Nc3cccc(Br)c3)c2cn1;1.7066133;4.305347119;Carbonic anhydrase II
Cc1nn(CCC(=O)N[NH+]=C(S)Nc2ccc(Cl)cc2)c(C)c1[N+](=O)[O-];2.480742;4.215108961;Carbonic anhydrase II
CCOc1ccc(Cn2nnc(C(=O)Nc3cc(OC)cc(OC)c3)c2N)cc1;0.7899955;4.822806556;Carbonic anhydrase II
OC[C@@]12C[C@@H]1[C@@H](n1cnc3c(NC(C4CC4)C4CC4)nc(Cl)nc31)[C@H](O)[C@@H]2O;1.58868;4.855235894;Carbonic anhydrase II
CN(CC(=O)Nc1ccccc1C(F)(F)F)C(=O)CSc1nnc(N)s1;2.36282;5.535547008;Carbonic anhydrase II
CCC[C@@H](NC(=O)c1cnc(Oc2ccc3c(c2C)B(O)OC3)cn1)C(C)(C)O;3.6194364;#NUM!;Carbonic anhydrase II
CCC(C[NH+](C)C)c1ccn2c(c1)nc(c1ccc(F)cc1)c2c1ccnc(N)n1;2.2663263;5.682184015;Carbonic anhydrase II
Cc1cc([N+](=O)[O-])nn1CCCC(=O)Nc1sc2c(c1C(N)=O)CCCC2;2.0496456;5.148509908;Carbonic anhydrase II
O=C(/C=C/c1ccc(/C=C(/C(=O)NC2CC2)c2ccc3c(c2)OCO3)cc1)NO;4.1160436;5.299376828;Carbonic anhydrase II
CCCCCCNc1nc(NC2CC[NH+](C)CC2)c2cc(OC)c(OC)cc2n1;0.4783824;4.292657378;Carbonic anhydrase II
